Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
1000.033,-230.54481369835196,6354.370074039229,6123.825260340876
1000.034,-232.08362057457572,6356.511618064882,6124.427997490307
1000.0350000000001,-231.34654916713183,6411.43037824502,6180.0838290778875
1000.0360000000001,-232.56043689038046,6458.437361642014,6225.876924751634
1000.037,-232.94518775408756,6333.042741708233,6100.097553954145
1000.038,-233.28720378352918,6471.080701562063,6237.7934977785335
1000.0390000000001,-233.52856582352445,6379.239594145896,6145.711028322372
1000.0400000000001,-232.72913778166327,6421.084411824847,6188.355274043183
1000.041,-232.81676599656464,6317.621854494803,6084.805088498239
1000.042,-233.53774401772668,6327.213862898541,6093.676118880815
1000.043,-234.12905583191798,6472.569409187339,6238.440353355421
1000.0440000000001,-233.71412544098612,6395.68903704409,6161.9749116031035
1000.0450000000001,-234.03136358208172,6435.664553696019,6201.6331901139365
1000.046,-234.0144241447557,6435.120422419715,6201.105998274959
1000.047,-234.70381586442534,6473.935487598654,6239.231671734228
1000.048,-234.89629930551052,6391.118383905296,6156.222084599785
1000.0490000000001,-235.7403158979763,6391.709809631971,6155.9694937339955
1000.0500000000001,-235.75631329941837,6413.50670315211,6177.750389852692
1000.051,-235.92912781224214,6493.9226179513125,6257.993490139071
1000.052,-237.15292253167144,6296.262387329952,6059.10946479828
1000.053,-236.10877456234704,6443.694550762394,6207.585776200047
1000.0540000000001,-235.70163260749854,6473.334492642773,6237.6328600352745
1000.0550000000001,-235.28828003171074,6366.558788832226,6131.270508800515
1000.056,-236.6708957282165,6435.2664515354345,6198.595555807218
1000.057,-236.37503995396827,6504.677647750815,6268.302607796846
1000.058,-236.22510429128437,6487.1027996395715,6250.8776953482875
1000.0590000000001,-235.20478732977426,6438.399438084185,6203.194650754411
1000.0600000000001,-235.84356856030865,6367.192759039622,6131.349190479313
1000.061,-234.97082959504723,6344.842739668584,6109.871910073536
1000.062,-235.85297824878998,6388.668409251828,6152.815431003038
1000.0630000000001,-235.35374756740703,6472.289753117148,6236.936005549742
1000.0640000000001,-234.62042813247947,6327.888130922992,6093.267702790512
1000.065,-234.66009527026347,6700.811397728989,6466.151302458725
1000.066,-234.6071163695703,6492.6866450914185,6258.079528721848
1000.067,-234.6599123780398,6559.99122341604,6325.331311038
1000.0680000000001,-235.05385808392995,6555.27318516472,6320.21932708079
1000.0690000000001,-235.40909182384135,6524.640914866222,6289.231823042381
1000.07,-236.53070918281537,6393.967985188677,6157.437276005861
1000.071,-236.51226293470893,6375.726377228159,6139.214114293451
1000.072,-236.56874471540033,6503.257869299456,6266.689124584055
1000.0730000000001,-237.51278343150796,6352.090768893663,6114.577985462155
1000.0740000000001,-236.77408107962145,6355.967536481035,6119.193455401413
1000.075,-236.82262592206814,6495.865620992468,6259.0429950704
1000.076,-236.26934838529553,6429.378108901191,6193.1087605158955
1000.077,-235.96121280685787,6522.345589024713,6286.384376217856
1000.0780000000001,-236.81017613865015,6324.1847084199235,6087.374532281274
1000.0790000000001,-238.83667195418417,6472.6399647239705,6233.803292769786
1000.08,-238.42409776344653,6302.1866061841,6063.762508420654
1000.081,-238.7427160969838,6476.322843321799,6237.580127224815
1000.082,-239.41590210267103,6459.436668129074,6220.020766026403
1000.0830000000001,-239.1095657791315,6330.218380438616,6091.108814659485
1000.0840000000001,-238.9953539819486,6468.513506372259,6229.51815239031
1000.085,-240.69942109792282,6336.963564789992,6096.264143692069
1000.086,-240.91641465192973,6446.467529506777,6205.551114854848
1000.0870000000001,-241.44338837161933,6607.974645357997,6366.531256986378
1000.0880000000001,-240.83943081976065,6455.471165343433,6214.631734523673
1000.089,-240.77549578482194,6579.513239014799,6338.737743229977
1000.09,-240.86714848077997,6474.795352941254,6233.928204460474
1000.091,-241.3697038060199,6394.099466042961,6152.729762236941
1000.0920000000001,-242.07266291919092,6560.494614714237,6318.421951795046
1000.0930000000001,-244.04438967972152,6453.906997534941,6209.86260785522
1000.094,-243.32195192329414,6485.065513051617,6241.743561128323
1000.095,-243.85858429797014,6479.807973247654,6235.949388949684
1000.096,-244.5103924214699,6516.768228992551,6272.257836571081
1000.0970000000001,-245.7137205115867,6453.823950748481,6208.1102302368945
1000.0980000000001,-246.0332397813836,6337.871720102767,6091.838480321383
1000.099,-246.71668887818146,6460.417343097106,6213.700654218925
1000.1,-247.09001815395078,6405.358082013634,6158.268063859683
1000.2,-273.6307705938416,6319.811656143458,6046.1808855496165
1000.3000000000001,-319.2413440165386,6489.573047090933,6170.331703074395
1000.4000000000001,-374.8967287834307,6613.2642220876305,6238.3674933042
1000.5,-425.74314415183227,6300.950222464502,5875.20707831267
1000.6,-461.6596868485372,6395.166145542107,5933.50645869357
1000.7,-488.2007631484312,6483.706847474361,5995.50608432593
1000.8000000000001,-516.8709026182792,6567.521648769252,6050.650746150974
1000.9000000000001,-544.5663160147003,6420.987770664686,5876.421454649985
1001.0,-600.8404117517949,6436.057425531593,5835.217013779798
1001.1,-621.2044029836636,6544.265319464724,5923.06091648106
1001.2,-665.1383439819452,6501.153361420676,5836.015017438731
1001.3000000000001,-683.9105764487454,6437.58562265238,5753.675046203634
1001.4000000000001,-714.0581916573188,6403.786433548448,5689.728241891129
1001.5,-737.5161823071621,6351.717105499551,5614.2009231923885
1001.6,-756.3042087462968,6431.119046977456,5674.814838231159
1001.7,-788.3361480846512,6319.450361366327,5531.114213281676
1001.8000000000001,-801.112996766874,6505.257113322186,5704.144116555312
1001.9000000000001,-831.993321608684,6483.639740849373,5651.646419240689
1002.0,-846.4580549021739,6592.039419420675,5745.581364518501
1002.1,-853.6695734715856,6535.939512590307,5682.269939118721
1002.2,-893.2493633355061,6363.303739120107,5470.054375784601
1002.3000000000001,-879.436808371644,6391.120982996676,5511.684174625032
1002.4000000000001,-906.2431461906245,6290.37912526316,5384.1359790725355
1002.5,-925.4728899387428,6430.024191394731,5504.551301455988
1002.6,-935.9167271598972,6315.129660561079,5379.2129334011815
1002.7,-949.7246098724495,6450.667440830868,5500.942830958418
1002.8000000000001,-954.7339801314007,6497.460257042898,5542.726276911497
1002.9000000000001,-940.8698559449288,6386.887258916378,5446.01740297145
1003.0,-954.0118098062317,6531.103204903913,5577.091395097681
1003.1,-970.6230875765748,6572.305713000262,5601.682625423687
1003.2,-984.3231286252176,6496.21997233621,5511.8968437109925
1003.3000000000001,-985.5367825029703,6466.2550826633305,5480.718300160361
1003.4000000000001,-981.3018319788589,6510.6383521063,5529.336520127441
1003.5,-990.4451703003557,6434.253891942162,5443.808721641806
1003.6,-999.7593121774675,6434.35878312891,5434.5994709514425
1003.7,-993.5134656140114,6412.598589472138,5419.085123858126
1003.8000000000001,-981.5471907602787,6424.534155637201,5442.986964876923
1003.9000000000001,-982.9991753082976,6514.73622633762,5531.737051029322
1004.0,-980.6923678607176,6400.11625134552,5419.423883484803
1004.1,-966.4571239246253,6510.74510114744,5544.287977222815
1004.2,-983.8702683043714,6570.593813953212,5586.723545648841
1004.3000000000001,-995.1372312087835,6449.233338399061,5454.0961071902775
1004.4000000000001,-1010.3497398801032,6375.210209243303,5364.8604693632005
1004.5,-1009.3717592556499,6362.910023047018,5353.538263791368
1004.6,-1027.712724563084,6549.448705305782,5521.735980742698
1004.7,-1011.0164774713985,6525.519082615427,5514.502605144028
1004.8000000000001,-1033.8186620482868,6520.433104462637,5486.61444241435
